,User,Date,Likes,Replies,Retweets,Source of Tweet,User Tweet Count,User Follower Count,Automated User,Verified User,Language,Tweet
3294,Happinees_Mich,2021-11-01 06:01:50+00:00,0,0,0,Twitter for Android,3607,158,0,0,en,@ShibSol @SBF_FTX @ftx_app SHIBSOL to the moon..like where the project is headed
3295,denario_bot,2021-11-01 06:01:43+00:00,0,0,0,denario_bot,85498,2925,0,0,en,"👎Top losers of the last hour👎 

🔴 $CRO $0.19782 📉 -3.84789864% 
🔴 $HOT $0.01284 📉 -3.0709428% 
🔴 $SHIB $0.00007 📉 -2.72855976% 
🔴 $DCR $112.34123 📉 -1.53193759% 
🔴 $AMP $0.04969 📉 -1.39079421% 

👉 Trade #crypto on FTX https://t.co/AnvSTOER0W"
3296,CryptoConekt,2021-11-01 06:01:35+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$3,328,215 $BTC SHORT @$60513.0 | 11/01 06:01:28
🏦FTX | BTC PERP

👀 I just bought the dip, but i dunno - Kaws"
3297,WhaleTrades,2021-11-01 06:01:30+00:00,5,0,2,Bitmex High Trades,333721,191792,0,0,en,"📉💶$3,328,215 $BTC SHORTED @$60513.0 [01/11/21 06:01:30]
🏪FTX | BTC-PERP

🗣️Break the resistance, it`s going up. Break the support, it`s going down. - fortesquieu"
3298,denario_bot,2021-11-01 06:01:25+00:00,1,0,0,denario_bot,85498,2925,0,0,en,"👍Top coins of the last hour👍 

🥇 $LRC $0.80377 📈 17.809621% 
🥈 $QTUM $15.50349 📈 3.44723793% 
🥉 $SUSHI $11.31034 📈 2.73540559% 
⚪ $SCRT $9.08222 📈 2.3371756% 
⚪ $NEAR $10.45013 📈 1.72146774% 

👉 Trade #crypto on FTX https://t.co/AnvSTOWspw"
3299,perpcharts,2021-11-01 06:01:10+00:00,0,0,0,perpcharts,3453,622,1,0,en,FTX perps 1h timeframe 50 lookback returns https://t.co/i4jDDCKb5N
3300,CryptoConekt,2021-11-01 06:00:33+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$2,489,852 $SOL SHORT @$202.435 | 11/01 06:00:24
🏦FTX | SOL PERP

👀 Don’t stay in bed, unless you can make money in bed. – George Burns"
3301,bitcoinbotter,2021-11-01 06:00:30+00:00,0,0,0,gensakikairi,9010,49,0,0,ja,"■FTX現先乖離
(括弧内は対過去24h平均)

0625   BTC:0%(0.0)   ETH:0%(0.0)
0924   BTC:0%(0.0)   ETH:0%(0.0)
1231   BTC:2.1%(-0.1)   ETH:2.2%(-0.1)

フォワードカーブ
BTC:0_(0)_0_(2.1)_2.1
ETH:0_(0)_0_(2.2)_2.2"
3302,WhaleTrades,2021-11-01 06:00:28+00:00,1,1,0,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,489,852 $SOL SHORTED @$202.435 [01/11/21 06:00:26]
🏪FTX | SOL-PERP

🗣️Hospital Driver!!! Chopper Reid"
3303,BRYDON_ZAGI1,2021-11-01 06:00:26+00:00,1,0,0,Twitter for Android,16891,5437,0,0,en,"@ShibSol @SBF_FTX @ftx_app @SBF_FTX @ftx_app
What we're witnessing here is a huge project that has a lot of potential in the solana ecosystem.
LFG.. 🚀🚀🚀"
3304,letusbet,2021-11-01 06:00:12+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.6% premium over spot
3305,Doten_kun,2021-11-01 06:00:04+00:00,0,0,0,dotenkun,84677,7062,0,0,ja,"[FTXドテン君]
現在のBTCUSD:60666.0
ドテン君予報:ショート中:59821.5
15:00 H:61815.0 L:59422.0
16:00 H:61815.0 L:59422.0
17:00 H:61815.0 L:59422.0
18:00 H:61815.0 L:59422.0
19:00 H:61815.0 L:59422.0
20:00 H:61815.0 L:59422.0
21:00 H:61815.0 L:59422.0"
3306,ethbnbsol,2021-11-01 05:59:36+00:00,0,0,0,Twitter for iPhone,115131,12553,0,0,qam,@SBF_FTX
3307,polygon_jay,2021-11-01 05:58:58+00:00,0,1,0,Twitter for Android,88,117,0,0,zh,@yuyun90018 @SBF_FTX 为什么抄我的话 https://t.co/HqTlpS7XRk
3308,letusbet,2021-11-01 05:58:32+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 5.96% premium over spot
3309,collectcrypt0,2021-11-01 05:56:28+00:00,14,1,4,Twitter Web App,2724,1616,0,0,en,"@Binance_AUS Many australians are now without a good exchange to trade a variety of Bitcoin Alt pairs.. 

@SBF_FTX can we please add more variety of BTC margin pairs to the FTX exchange as its the only good exchange left for Australians to trade on .. 🙏"
3310,Mr_CrypTony,2021-11-01 05:56:23+00:00,1,0,0,Twitter for iPhone,515,39,0,0,qam,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 @WOOnetwork
3311,GadgetHorizont,2021-11-01 05:55:40+00:00,0,0,0,Twitter for Android,1168,26,0,0,en,#FireANTSCoin 🎉 Airdrops 🤑 and more 💦 On Discord: https://t.co/UzVieZSYOk join the best community👨‍👨‍👦‍👦 #FireANTSARMY 🔥🐜🪖 @BinanceChain @coingecko @ftx_app @get_delta @PancakeSwap @yieldfields @BscList @bscscan  #Bitcoin  $ANTS $rANTS $wANTS https://t.co/Be3M93LFGE
3312,kaitiezhee,2021-11-01 05:54:56+00:00,2,0,0,Twitter for iPhone,3090,1013,0,0,qme,@therealmrcrypto @LD_Capital @gda_capital @akashnet_ @coinbase @FTX_Official @Grayscale @fenbushi @PanteraCapital @Woodstockfund @BusinessInsider @CoinDesk @MiamiCryptoExp https://t.co/93OgrmaeXV
3313,mean_beast,2021-11-01 05:52:26+00:00,1,0,0,Twitter Web App,4115,18,0,0,en,@Iyervval @BYJUS @emirates @ftx_app You should learn from him how to roll eyes when starting to make a woke comment 😂😂
3314,kaitiezhee,2021-11-01 05:50:36+00:00,2,1,0,Twitter for iPhone,3090,1013,0,0,en,@therealmrcrypto @LD_Capital @gda_capital @akashnet_ @coinbase @FTX_Official @Grayscale @fenbushi @PanteraCapital @Woodstockfund @BusinessInsider @CoinDesk @MiamiCryptoExp See you there?? Also planning on some degen fun during Art Basel
3315,AbubakkarAlmas,2021-11-01 05:50:20+00:00,0,0,0,Twitter for iPhone,625,96,0,0,und,@RealEpeat @tratium @THORChain Ftx
3316,0xthespaniard,2021-11-01 05:49:29+00:00,1,1,0,Twitter for iPhone,18396,2450,0,0,und,@faithman99 @danielesesta FTX
3317,highlifeking2,2021-11-01 05:48:22+00:00,0,0,0,Twitter for Android,12617,1722,0,0,en,@ShibSol @SBF_FTX @ftx_app List $shibs #Shibsol @ShibSol
3318,OJO_Views,2021-11-01 05:48:01+00:00,0,0,0,Twitter Web App,3235,242,0,0,en,"@ShibSol @SBF_FTX @ftx_app Promise made, promise kept. I'd take the developer's integrity over a well-scripted whitepaper cos the former determines the success of the project. List them guys"
3319,joinDLTx,2021-11-01 05:47:23+00:00,2,0,0,Twitter for iPhone,157,335,0,0,en,@KaitieZhee @LD_Capital @gda_capital @akashnet_ @coinbase @FTX_Official @Grayscale @fenbushi @PanteraCapital @Woodstockfund @BusinessInsider @CoinDesk See you at the Satellite 🥳
3320,Roger20090529,2021-11-01 05:47:09+00:00,0,0,0,Twitter Web App,80,87,0,0,und,@FTX_Benson ok
3321,DeeTruthWizard,2021-11-01 05:46:29+00:00,2,0,0,Twitter for Android,664,7,0,0,en,@Iyervval @BYJUS @emirates @ftx_app Thats a personal attack on Bhakt mandali🤣🤣
3322,DYORCryptoBot,2021-11-01 05:46:12+00:00,0,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $LRC
2: $TOMO
3: $DYDX
4: $TRU
5: $RUNE

Top 5 bullish trend (#USD stocks)
1: $AMZN
2: $BILI
3: $NVDA
4: $NOK
5: $SPY

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3323,letusbet,2021-11-01 05:45:08+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.75% premium over spot
3324,CryptoConekt,2021-11-01 05:42:16+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$2,117,056 $ETH SHORT @$4250.0 | 11/01 05:42:09
🏦FTX | ETH PERP

👀 I'm not opening my broker back up until BTC reaches 200k - Jamie Foxx"
3325,belugiesNFT,2021-11-01 05:42:15+00:00,19,1,0,Twitter for iPhone,5757,13459,0,0,en,Definitely a proud moment. Amazing job @Brett_FTXUS and @ftx_us team!
3326,WhaleTrades,2021-11-01 05:42:11+00:00,2,0,1,Bitmex High Trades,333721,191792,0,0,en,"📉💶$2,117,056 $ETH SHORTED @$4250.0 [01/11/21 05:42:11]
🏪FTX | ETH-PERP

🗣️Hindsight is 50/50 - JeredTheRealtor"
3327,ExchangeWhales,2021-11-01 05:41:00+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $757,366 BTC-PERP SHORTED @$60,758 💻 on #FTX (5:40:59 UTC) #BTC #cryptocurrency"
3328,ExchangeWhales,2021-11-01 05:40:59+00:00,0,0,0,exchangewhales,259091,4597,0,0,en,"🔻🔻🔻 $750,191 BTC-PERP SHORTED @$60,758 💻 on #FTX (5:40:59 UTC) #BTC #cryptocurrency"
3329,Lam5iver,2021-11-01 05:40:55+00:00,0,0,0,Twitter for Android,1583,45,0,0,en,@ShibSol @SBF_FTX @ftx_app Nibe Project!
3330,ExchangeWhales,2021-11-01 05:39:41+00:00,0,2,0,exchangewhales,259091,4597,0,0,in,"🚀🚀🚀 $829,346 BTC-PERP LONGED @$60,758 💻 on #FTX (5:39:41 UTC) #BTC #cryptocurrency"
3331,sarahsobieski,2021-11-01 05:39:38+00:00,0,0,0,Twitter for Android,5241,912,0,0,en,"@crypto_iso @ftx_app @ftx_us So, it's more like an ETF"
3332,CryptoConekt,2021-11-01 05:38:08+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,934,642 $BTC LONG @$60755.0 | 11/01 05:38:00
🏦FTX | BTC PERP

👀 I'll buy more BTC but not for my kids - Dali"
3333,WhaleTrades,2021-11-01 05:38:02+00:00,10,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,934,642 $BTC LONGED @$60755.0 [01/11/21 05:38:02]
🏪FTX | BTC-PERP

🗣️Ride the wave🌊 - SatoshiSurfer_"
3334,ExchangeWhales,2021-11-01 05:38:02+00:00,0,0,0,exchangewhales,259091,4597,0,0,in,"🚀🚀🚀 $828,520 BTC-PERP LONGED @$60,742 💻 on #FTX (5:38:02 UTC) #BTC #cryptocurrency"
3335,letusbet,2021-11-01 05:36:23+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ripple December future on #ftx is trading at 2.85% premium over spot
3336,shi_moshiii,2021-11-01 05:36:11+00:00,0,0,0,Twitter for Android,9597,34,0,0,en,"@gemhost @ftx_app Praying, hoping and manifesting to win this it's such a big help to us❤️❤️❤️🥺 https://t.co/MFphcCb83U"
3337,enderton_justin,2021-11-01 05:36:07+00:00,0,0,0,TwinyBots,158182,2654,0,0,in,FTX US #Trading via https://t.co/Yd1zxcM76n https://t.co/SsWLmXDvvY
3338,tratium,2021-11-01 05:35:31+00:00,0,0,0,Twitter for iPhone,4302,941,0,0,en,"@RealEpeat FTX (international) has them. 

But I don’t trade perps, just use the FTX app because I like their charts."
3339,net_fin,2021-11-01 05:34:56+00:00,1,0,0,Twitter Web App,6457,627,0,0,en,@Maff23241763 @woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 jk my man ;)
3340,0xOmakase,2021-11-01 05:33:18+00:00,0,0,0,0xBangkok,51854,689,0,0,en,"💰DAI(MakerDAO) Interest Rate Ranking💰
1⃣ Vauld : 12.68%
2⃣ Youhodler: 12%
3⃣ CoinLoan: 10.3%
4⃣ https://t.co/OFYbVdXYxI: 10%
5⃣ HashHub : 8.5%
6⃣ Nexo : 8.0%
7⃣ BlockFi   : 7.5%
8⃣ Nebeus : 6.5%
9⃣ FTX(BlockFolio) : 5%
#StableCoin #Earn #Lending #CeFi 
https://t.co/o3R5Fp5skl"
3341,ogbonsodiki,2021-11-01 05:33:05+00:00,1,0,0,Twitter for iPhone,310,51,0,0,und,@ShibSol @SBF_FTX @ftx_app Lfg!!
3342,Znbrg,2021-11-01 05:32:56+00:00,3,0,0,Twitter for iPhone,5332,50,0,0,en,"@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 Depends on market, broker fees are very low , exchange fees high."
3343,yuyun90018,2021-11-01 05:32:43+00:00,0,1,0,Twitter Web App,257,15,0,0,en,"@SBF_FTX Have you given up on FTT. 
I think you have done too much for sol and too little for FTT. 
FTT needs to evolve into a new blockchain like sol and avax.
Think about it, Sam."
3344,letusbet,2021-11-01 05:32:32+00:00,0,0,0,market_alerts,25281,790,0,0,en,#BTC March future on #ftx is trading at 5.6% premium over spot
3345,TSM_FTX_Fan__,2021-11-01 05:32:07+00:00,2,0,0,Twitter for iPhone,5973,181,0,0,en,@ctrxwav Happy birthday broski
3346,Findingbalanc3,2021-11-01 05:31:24+00:00,10,2,0,Twitter Web App,981,210,0,0,en,"Did you miss the dip anon?

#crypto #cryptocurrency #trading #Altseason2021 #alts #altszn #altcoin #Altcoins #Cryptoart #Bitcoin #pump #binance #kucoin #coinbase #ftx $eth $bsc $zil $ren $perp $one $celo $ftm $axs $ar $xdc $egld $xec $urus $xtz $uni $sfi $luna $avax $btc https://t.co/Jmxt4scGRI"
3347,DYORCryptoBot,2021-11-01 05:31:13+00:00,1,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $DYDX
2: $TOMO
3: $LRC
4: $OMG
5: $RUNE

Top 5 bullish trend (#USD stocks)
1: $AMZN
2: $NVDA
3: $BILI
4: $SPY
5: $NOK

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3348,Daniel25334953,2021-11-01 05:30:22+00:00,0,0,0,Twitter for Android,868,86,0,0,en,@ShibSol @SBF_FTX @ftx_app Great project @NnaemekaChined7
3349,letusbet,2021-11-01 05:30:16+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Solana December future on #ftx is trading at 3.1% premium over spot
3350,dannnwooden,2021-11-01 05:28:47+00:00,1,0,0,Twitter for iPhone,7765,734,0,0,ht,"@lofivv coinbase, uniswap, ftx, binance, kraken"
3351,letusbet,2021-11-01 05:28:06+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Litecoin December future on #ftx is trading at 2.57% premium over spot
3352,woonomic,2021-11-01 05:27:01+00:00,3,2,1,Twitter for iPhone,9222,1050307,0,0,en,@BekZokirov @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 Thanks. Source of info?
3353,Maff23241763,2021-11-01 05:26:44+00:00,1,1,0,Twitter for Android,1102,92,0,0,en,"@net_fin @woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 Haha god no, I just see this as a potential problem going forward which needs to be addressed."
3354,letusbet,2021-11-01 05:25:55+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Ethereum March future on #ftx is trading at 5.99% premium over spot
3355,CryptoConekt,2021-11-01 05:25:25+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"🐻💰$607,537 $SOL SHORT @$205.2 | 11/01 05:25:18
🏦FTX | SOL PERP

👀 I’d like to live as a poor man with lots of money. – Pablo Picasso"
3356,CryptoConekt,2021-11-01 05:25:25+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$1,240,066 $SOL LONG @$205.2 | 11/01 05:25:18
🏦FTX | SOL PERP

👀 Money never made a man happy yet, nor will it. The more a man has, the more he wants. Instead of filling a vacuum, it makes one.- Benjamin Franklin"
3357,WhaleTrades,2021-11-01 05:25:20+00:00,2,0,1,Bitmex High Trades,333721,191792,0,0,en,"📉💶$607,537 $SOL SHORTED @$205.2 [01/11/21 05:25:19]
🏪FTX | SOL-PERP

🗣️Don`t hodl and die but sell and fly. - rektologist"
3358,WhaleTrades,2021-11-01 05:25:20+00:00,3,0,1,Bitmex High Trades,333721,191792,0,0,en,"📈💶$1,240,066 $SOL LONGED @$205.2 [01/11/21 05:25:19]
🏪FTX | SOL-PERP

🗣️Whatever happens, remember, you asked for it. - guachingman"
3359,Anirudh35083836,2021-11-01 05:25:12+00:00,1,0,0,Twitter for iPhone,5855,30,0,0,en,"@Iyervval @BYJUS @emirates @ftx_app First SRK.. &amp; now #Virat 🤐
@BYJUS we appreciate your tolerance for such WTH moments of ur ambassadors.
@imVkohli just focus on cricket, dear. Don’t turn ur own countrymen against u &amp; the sport.
#Cricket &amp; @BCCI will suffer bcos of u, ur UNWANTED bytes &amp; UNWARRANTED anger ☠️"
3360,net_fin,2021-11-01 05:24:37+00:00,0,1,0,Twitter Web App,6457,627,0,0,en,"@Maff23241763 @woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 Look out @woonomic , I think this guy is planning to kidnap you"
3361,sttrpz,2021-11-01 05:24:25+00:00,4,0,0,Twitter Web App,822,42,0,0,en,@PotatoCoinSPL I hope soon on FTX for safe my $potato
3362,bayocom01,2021-11-01 05:24:13+00:00,0,0,0,Twitter for Android,3869,110,0,0,en,@ShibSol @SBF_FTX @ftx_app Nice project
3363,CryptoConekt,2021-11-01 05:23:04+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$672,400 $COMP LONG @$336.2 | 11/01 05:22:56
🏦FTX | COMP PERP

👀 Shitcoins aren't always winners, but all you need is 1 - The Beatles"
3364,WhaleTrades,2021-11-01 05:22:58+00:00,1,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$672,400 $COMP LONGED @$336.2 [01/11/21 05:22:58]
🏪FTX | COMP-PERP

🗣️Ain’t no cure for stupid! - MossMiners"
3365,Maff23241763,2021-11-01 05:22:48+00:00,1,2,0,Twitter for Android,1102,92,0,0,en,"@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 I have heard of a few cases already in Europe, do you ever worry for your own safety being a very public crypto figure?"
3366,ayatmn,2021-11-01 05:22:38+00:00,2,1,0,Twitter Web App,14624,131,0,0,en,"@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 the percentage varies, depending on the ratio of longers and shortists. 0.01, usually, of the total stake."
3367,doge_zhipeng,2021-11-01 05:22:37+00:00,0,0,0,Twitter Web App,260,96,0,0,en,@JM74096971 @FTX_Benson maybe open interest
3368,jim_hilt,2021-11-01 05:22:04+00:00,0,0,0,Twitter Web App,27949,11248,0,0,en,"@davidortiz @FTX_Official @StephenCurry30 @TomBrady It's been a great World Series! You might be interested in the preface of my book ""How to Have a Better Relationship with Anybody"" (Moody Pub) which focuses on Eric Liddell (in the movie Chariots of Fire) in the 1924 Olympics and an internment camp in China during World War 2."
3369,occupymars42069,2021-11-01 05:21:22+00:00,3,0,0,Twitter for iPhone,160439,4089,0,0,en,"@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 I do not know really. What i very well know is, you send even 1 #doge with a fee of 0.01 #dogecoin

Hos is that? Is it enough to become a world #crypto currency?

Try it with other #cryptocurrency including #bitcoin https://t.co/jGgkSMBn27"
3370,Maff23241763,2021-11-01 05:21:17+00:00,0,1,0,Twitter for Android,1102,92,0,0,en,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 Hey willy what are your thoughts on one day crypto holders will be walking kidnap victims for their passwords?
3371,buckwhitzer,2021-11-01 05:19:17+00:00,0,0,0,Twitter Web App,390,107,0,0,en,"I think so far @FTX_Official lags on both UX and design, but that doesn't mean it won't do at least 10x in this bull run. I've got a bag myself from when it was around $30 and will continue holding it."
3372,JapaneseMl,2021-11-01 05:19:04+00:00,1,0,0,Twitter for Android,4660,3676,0,0,ja,@cryptoo_bear 私もくそマイナー銘柄ならよく止めてるんですが、FTXのBTC-PERP止まるほどのロットでやってみたいものです〜（遠い目）
3373,aliensapp,2021-11-01 05:18:46+00:00,0,0,0,Twitter Web App,2177,18650,0,0,en,"The hype continues as Binance, Coinbase, and now FTX join the NFT space with their own NFT marketplace. The industry overall has seen a 704% increase in trading volumes since the previous quarter, reaching $10.67 billion in Q3 of this year according to DappRadar.

#AliensApp https://t.co/1HSjPKZm32"
3374,hfzhanghfcool,2021-11-01 05:17:55+00:00,0,0,0,Twitter for iPhone,3426,430,0,0,zh,@hellosuoha @SBF_FTX 谢谢哥
3375,bcmaddawg,2021-11-01 05:17:02+00:00,10,1,0,Twitter for iPhone,1640,83,0,0,en,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 We pay fees when we trade?!?
3376,PressMinerBTC,2021-11-01 05:16:52+00:00,1,0,0,Twitter for Android,3262,1115,0,0,en,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 #catgirl to the moon
3377,PressMinerBTC,2021-11-01 05:16:41+00:00,3,0,0,Twitter for Android,3262,1115,0,0,qme,@woonomic @cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8 $cns
3378,hellosuoha,2021-11-01 05:16:34+00:00,2,1,0,Twitter Web App,14834,103911,0,0,zh,"@hfzhanghfcool $sand 是很有可能扛过元宇宙的大旗的，sandbox上的土地，是所有资本追捧的对象，值得看好的。
$atlas 作为ftx上一期ieo，亮瞎了所有人的眼，但是产品一直没出，这是“盲人摸象”的阶段，好不好只能看 @SBF_FTX 大哥怎么玩了。"
3379,woonomic,2021-11-01 05:16:24+00:00,320,42,24,Twitter Web App,9222,1050307,0,0,en,"Doing some research. What's the average volume adjusted fee paid by traders on futures exchanges? Anyone know?

@cz_binance @SBF_FTX @DeribitExchange @Bybit_Official @HuobiGlobal @JayHao8"
3380,DYORCryptoBot,2021-11-01 05:16:07+00:00,0,0,0,DYORCryptoBot,323631,91521,1,0,en,"[SCAN RESULTS - 15m]

Exchange: #FTX

Top 5 bullish trend (#PERP futures)
1: $TOMO
2: $LRC
3: $LEO
4: $TRU
5: $OMG

Top 5 bullish trend (#USD stocks)
1: $AMZN
2: $SPY
3: $NVDA
4: $BILI
5: $NOK

All #FTX results on https://t.co/vMSA8RwQ1G website!"
3381,davebik,2021-11-01 05:14:38+00:00,1,0,0,Twitter for iPhone,27493,968,0,0,en,@MonkDoesnt @SBF_FTX 😂.  Nice one
3382,Darcy10799,2021-11-01 05:13:44+00:00,0,0,0,Twitter Web App,396,23,0,0,en,"Top 10 Exchanges by 30D Volume % Change over the last 24 hrs on #LunarCrush!

#binance $11.93
#huobiglobal $5.19
#okex $4.42
#ftx $3.17
#bitenium $2.51
#coinbasepro $1.75
#pancakeswapv2 $1.26
#coinbaseexchange $1.19
#bybit $1.18
#upbit $1.11

https://t.co/Czcis9OiOw #LunarShare"
3383,CryptoConekt,2021-11-01 05:13:00+00:00,0,0,0,erased22194974_8CRqP7iv7U,217615,4416,0,0,en,"✈️💰$2,462,942 $BTC LONG @$60811.0 | 11/01 05:12:53
🏦FTX | BTC PERP

👀 The only way to lose is to not buy - Big Pun"
3384,WhaleTrades,2021-11-01 05:12:55+00:00,13,0,0,Bitmex High Trades,333721,191792,0,0,en,"📈💶$2,462,942 $BTC LONGED @$60811.0 [01/11/21 05:12:54]
🏪FTX | BTC-PERP

🗣️The first rule of trading is to survive. The second rule...remember rule number 1. - SJ1TINV3STOR"
3385,letusbet,2021-11-01 05:12:28+00:00,0,0,0,market_alerts,25281,790,0,0,en,#Chainlink December future on #ftx is trading at 2.7% premium over spot
3386,dhaytun,2021-11-01 05:11:04+00:00,1,0,0,Twitter for iPhone,4981,445,0,0,tr,@umutak47shawty Alo adamin parasini geri verin @SBF_FTX
3387,Antiyoy,2021-11-01 05:10:56+00:00,0,0,0,Twitter for Android,110,7,0,0,tr,@stevedabitcoin @samoyedcoin derdim tabiki ftx onderliginde insa edilmis arzu az marketingde yetenekli bir ekip.
